id,region,start,end,strand
77680,chr11,102931199,102931601,
77681,chr3,43958600,43958800,
77682,chr2,141113400,141113600,
77683,chr12,51222600,51222801,
77684,chr8,109063800,109064600,
77685,chr7,40923800,40924000,
77686,chr13,79849600,79850000,
77687,chr16,47096800,47097000,
77688,chr15,95887800,95888600,
77689,chr10,51932400,51932801,
77690,chr21,35623400,35623600,
77691,chr1,7296199,7296400,
77692,chr19,23680600,23680800,
77693,chr16,72637199,72638000,
77694,chr5,54736199,54736401,
77695,chr5,118354600,118355000,
77696,chr8,18149600,18150200,
77697,chr17,73751000,73751600,
77698,chr13,28346000,28346401,
77699,chr11,108984200,108984400,
77700,chr19,1223600,1224200,
77701,chr10,94222800,94223200,
77702,chr16,30116400,30116600,
77703,chr4,55437799,55438200,
77704,chr5,112155200,112155800,
77705,chr9,17204400,17205200,
77706,chr15,84156200,84156400,
77707,chr10,89421600,89421800,
77708,chr8,111719400,111719600,
77709,chr22,29546800,29547000,
77710,chr2,47502600,47503000,
77711,chr13,48128800,48129000,
77712,chr14,101350200,101350800,
77713,chr2,6523600,6523800,
77714,chr5,110048599,110049001,
77715,chr2,20383000,20383601,
77716,chr1,87939799,87940000,
77717,chr2,73557400,73558200,
77718,chr2,139630600,139630800,
77719,chr16,10226200,10226400,
77720,chr4,138611400,138612001,
77721,chr10,119484600,119484800,
77722,chr7,141356399,141356601,
77723,chr7,129887800,129888000,
77724,chr2,175179000,175179200,
77725,chr2,119585999,119586201,
77726,chr9,36559199,36560000,
77727,chr5,58023200,58023600,
77728,chr2,227865399,227865601,
77729,chr18,26312000,26312800,
77730,chr8,47643400,47643600,
77731,chr8,105516000,105516200,
77732,chr1,206411399,206412000,
77733,chr16,70851399,70851601,
77734,chr16,11695400,11695600,
77735,chr14,57721600,57722200,
77736,chr5,74489600,74489800,
77737,chr6,52790400,52790800,
77738,chr5,81712800,81713000,
77739,chr8,64281600,64281800,
77740,chr10,114689000,114689400,
77741,chr5,172961800,172962400,
77742,chr19,28141800,28142000,
77743,chr12,124336800,124337200,
77744,chr7,78014400,78014600,
77745,chr7,69743400,69743800,
77746,chr6,139066200,139066800,
77747,chr10,24012000,24012800,
77748,chr3,141204000,141204200,
77749,chr9,121616600,121617400,
77750,chr1,102097799,102098001,
77751,chr14,29213000,29213200,
77752,chr6,101883600,101883800,
77753,chr21,17961200,17961401,
77754,chr10,1785800,1786000,
77755,chr8,133329800,133330000,
77756,chr5,132684599,132685400,
77757,chr16,70003799,70004000,
77758,chr9,90955800,90956601,
77759,chr8,122074200,122074400,
77760,chr11,104812400,104812801,
77761,chr20,43178400,43178800,
77762,chr7,12450400,12450800,
77763,chr4,144562200,144562800,
77764,chr11,45289599,45290000,
77765,chr1,9564999,9565401,
77766,chr6,130152800,130153400,
77767,chr3,67011799,67012601,
77768,chr15,78932200,78932400,
77769,chr1,191206600,191207000,
77770,chr16,12420599,12420801,
77771,chr3,165852399,165852601,
77772,chr15,86036600,86036800,
77773,chr1,166203600,166203800,
77774,chr1,200616200,200616600,
77775,chr2,24625400,24625600,
77776,chr10,122353600,122354000,
77777,chr18,23724800,23725000,
77778,chr1,183776600,183777200,
77779,chr11,45637200,45637400,
77780,chr5,34724400,34724600,
77781,chr14,100984200,100984400,
77782,chr2,15159799,15160600,
77783,chr12,100793399,100793800,
77784,chr6,20699000,20699800,
77785,chr3,81496200,81496400,
77786,chr6,143055400,143056200,
77787,chr7,78299400,78299800,
77788,chr4,110837800,110838600,
77789,chr11,57750800,57751200,
77790,chr11,87878599,87878800,
77791,chr1,191154800,191155000,
77792,chr17,1894800,1895000,
77793,chr11,87057800,87058200,
77794,chrX,20245800,20246400,
77795,chrX,46372800,46373200,
77796,chr10,91515000,91515200,
77797,chr2,201383199,201383401,
77798,chr7,93030800,93031400,
77799,chr1,218452800,218453200,
77800,chr5,21616000,21616400,
77801,chr8,27653000,27653401,
77802,chr3,149296400,149296600,
77803,chr20,60372999,60373201,
77804,chr14,24836000,24836200,
77805,chr9,27542599,27542801,
77806,chr18,6361000,6361400,
77807,chr19,35092400,35093000,
77808,chr12,80192199,80192800,
77809,chr6,68994000,68994800,
77810,chr2,140288400,140288600,
77811,chrX,82973599,82973801,
77812,chr18,27058400,27058600,
77813,chr4,117475200,117475600,
77814,chr4,71570799,71571001,
77815,chr9,101126000,101126200,
77816,chr19,35082800,35083600,
77817,chr1,211671800,211672200,
77818,chr4,62066800,62067600,
77819,chr8,134782000,134782200,
77820,chr1,237677999,237678401,
77821,chr3,44075000,44075200,
77822,chrX,14355600,14356401,
77823,chr15,35998800,35999600,
77824,chr13,32287800,32288200,
77825,chr3,197426400,197426600,
77826,chr10,18860400,18861000,
77827,chr16,7360400,7360600,
77828,chr15,60511200,60511800,
77829,chr5,55680000,55680200,
77830,chr17,6253800,6254600,
77831,chr1,55728200,55728400,
77832,chr19,42510800,42511600,
77833,chr16,65010400,65010800,
77834,chr3,120876000,120876800,
77835,chr21,41964800,41965400,
77836,chr10,63055800,63056200,
77837,chr2,176181800,176182400,
77838,chr14,101526000,101526200,
77839,chr18,50872000,50872200,
77840,chr11,29450000,29450400,
77841,chr3,124504200,124505000,
77842,chr6,78810199,78810401,
77843,chr16,4872600,4873000,
77844,chr4,145002200,145003000,
77845,chr6,16965600,16965800,
77846,chr9,98302600,98303000,
77847,chr1,180097000,180097200,
77848,chr22,17732800,17733000,
77849,chr4,48041800,48042000,
77850,chr1,111937199,111938000,
77851,chr6,40558199,40559000,
77852,chr6,50923200,50923600,
77853,chr20,55103399,55103600,
77854,chr2,160194599,160194800,
77855,chr21,28715800,28716000,
77856,chr12,16526799,16527001,
77857,chr2,49813800,49814000,
77858,chr1,117385000,117385600,
77859,chr11,26851000,26851200,
77860,chr19,30318800,30319000,
77861,chr17,10555200,10555800,
77862,chr1,147031600,147031800,
77863,chr11,83895400,83896200,
77864,chr15,83104200,83104400,
77865,chr1,113459399,113459800,
77866,chr1,78520800,78521200,
77867,chr5,3226200,3226800,
77868,chr18,60144400,60144600,
77869,chr5,82729000,82729600,
77870,chr13,113744800,113745000,
77871,chr3,18649800,18650000,
77872,chr1,118337200,118337800,
77873,chr12,62816600,62817000,
77874,chr1,55904400,55905200,
77875,chr2,201136600,201137000,
77876,chrX,107763600,107763800,
77877,chr8,17598399,17598801,
77878,chr1,214842000,214842400,
77879,chr4,13904800,13905000,
77880,chr16,28753400,28753601,
77881,chr1,207279800,207280200,
77882,chr12,8279200,8279600,
77883,chr17,6110200,6110600,
77884,chr15,99273600,99274400,
77885,chr5,18972000,18972600,
77886,chr13,103866200,103866400,
77887,chr2,164951800,164952200,
77888,chr2,158020400,158020800,
77889,chr18,63092000,63092400,
77890,chr20,9128400,9128600,
77891,chr12,2205800,2206200,
77892,chr10,43423599,43424000,
77893,chr19,7666800,7667000,
77894,chr17,66488800,66489000,
77895,chr2,200664600,200665000,
77896,chr4,108193800,108194000,
77897,chr13,73449399,73449601,
77898,chr15,29887400,29887600,
77899,chr2,61937200,61937600,
77900,chr2,190618000,190618600,
77901,chr4,171938000,171938400,
77902,chr4,158114400,158114800,
77903,chr21,42351199,42351600,
77904,chr5,158896000,158896200,
77905,chr9,93618400,93618600,
77906,chr3,140431400,140431600,
77907,chr7,99229600,99229800,
77908,chr3,64716200,64716600,
77909,chr6,113346600,113346800,
77910,chr1,44881199,44881401,
77911,chr5,96757000,96757400,
77912,chr20,44281800,44282401,
77913,chr14,103960400,103960800,
77914,chr12,46354399,46354600,
77915,chr4,177574800,177575000,
77916,chr13,33441000,33441400,
77917,chr9,91710200,91710800,
77918,chr2,9660600,9660800,
77919,chr1,187881200,187881400,
77920,chr8,20884800,20885000,
77921,chr3,117407599,117408000,
77922,chr9,2453400,2454000,
77923,chr6,62312399,62312601,
77924,chr2,42026800,42027000,
77925,chr18,50133400,50134200,
77926,chr7,121200200,121200600,
77927,chr6,82371800,82372600,
77928,chr6,53750000,53750400,
77929,chr2,175873800,175874000,
77930,chr15,99844399,99844600,
77931,chr16,86379400,86379801,
77932,chr5,170149000,170149200,
77933,chr13,106378000,106378400,
77934,chr12,40312400,40312600,
77935,chr8,8430400,8430600,
77936,chr2,139763600,139764000,
77937,chr12,2386400,2386600,
77938,chr4,129251800,129252000,
77939,chr14,86298400,86299000,
77940,chr3,18590200,18590400,
77941,chr2,191412200,191412600,
77942,chr6,74532400,74533000,
77943,chr3,107468800,107469200,
77944,chr7,90898199,90898400,
77945,chr9,123509200,123509800,
77946,chr15,52183400,52183801,
77947,chr2,107072400,107072600,
77948,chr10,63542200,63542400,
77949,chr11,113692400,113692600,
77950,chr20,25188000,25188800,
77951,chr19,49463400,49463600,
77952,chr1,226601400,226601800,
77953,chr12,103848399,103848600,
77954,chr11,126977600,126978000,
77955,chr4,122482000,122482201,
77956,chr1,221814400,221814600,
77957,chr18,53745400,53746000,
77958,chr17,31541200,31541400,
77959,chr15,35602800,35603200,
77960,chr8,18920600,18920800,
77961,chr3,70729999,70730400,
77962,chr5,91101200,91101400,
77963,chr10,93401600,93402400,
77964,chr5,58230000,58230600,
77965,chr2,237269600,237269800,
77966,chr17,66680200,66681000,
77967,chr2,149164200,149164800,
77968,chr15,80413400,80413600,
77969,chr11,69171800,69172200,
77970,chr1,8434600,8434800,
77971,chr11,131109599,131109800,
77972,chr9,18793000,18793600,
77973,chr3,62167400,62167601,
77974,chr12,79186599,79186801,
77975,chr2,105294399,105294801,
77976,chr4,128177600,128177800,
77977,chr13,97544000,97544600,
77978,chr1,216116600,216117200,
77979,chr6,131040000,131040400,
77980,chrX,98203600,98203800,
77981,chr9,95204799,95205001,
77982,chr3,78765600,78766001,
77983,chr4,158911600,158911800,
77984,chr9,80070000,80070800,
77985,chr4,178086200,178086601,
77986,chr4,29416200,29416400,
77987,chr6,4874400,4875200,
77988,chr7,115297600,115297801,
77989,chrX,10924200,10924400,
77990,chr10,4182200,4182400,
77991,chr2,214889400,214890000,
77992,chr16,57739800,57740400,
77993,chr7,84720200,84720800,
77994,chr5,103446600,103447400,
77995,chr3,97966000,97966200,
77996,chr2,105946200,105946600,
77997,chr11,71647800,71648000,
77998,chr1,207243200,207243400,
77999,chr8,61536400,61536600,
78000,chr5,114178800,114179400,
78001,chr11,25681400,25681801,
78002,chr17,21527800,21528200,
78003,chr9,108137400,108138200,
78004,chr11,90845000,90845200,
78005,chr14,32622800,32623000,
78006,chr1,41414800,41415000,
78007,chr10,122845800,122846600,
78008,chr13,36766399,36766601,
78009,chr12,69264400,69264600,
78010,chr11,41852800,41853600,
78011,chr10,52057000,52057600,
78012,chr12,44649400,44650000,
78013,chr6,43999000,43999200,
78014,chr1,117182400,117182600,
78015,chr1,204960000,204960800,
78016,chr18,60232599,60233001,
78017,chr16,61335200,61335400,
78018,chr5,123489800,123490600,
78019,chr5,115267600,115268200,
78020,chr8,98937000,98937200,
78021,chr3,141458800,141459001,
78022,chr18,26252400,26252600,
78023,chr12,24746200,24746600,
78024,chr22,24946600,24947000,
78025,chr1,46693400,46693800,
78026,chr14,26362800,26363000,
78027,chr12,117123400,117124200,
78028,chr17,80639400,80639800,
78029,chr19,30362000,30362400,
78030,chr11,86380400,86381000,
78031,chr21,31147400,31147600,
78032,chr8,131939800,131940400,
78033,chr6,114376400,114377201,
78034,chr4,24880200,24880800,
78035,chr4,101724000,101724600,
78036,chr7,149581800,149582000,
78037,chr2,234737800,234738200,
78038,chr15,84503600,84503800,
78039,chr18,63773599,63774200,
78040,chr12,55332000,55332600,
78041,chr4,47831000,47831600,
78042,chr2,230153599,230154000,
78043,chr8,29084600,29084800,
78044,chr5,17833400,17833600,
78045,chr8,128529000,128529400,
78046,chr6,166317200,166317400,
78047,chr6,33951600,33951800,
78048,chr6,34805200,34805600,
78049,chr3,30124800,30125600,
78050,chr21,31513200,31513600,
78051,chr6,164860000,164860200,
78052,chr8,80112600,80112800,
78053,chr4,2200200,2200400,
78054,chr4,26727400,26727600,
78055,chr11,8823200,8823600,
78056,chr7,78498600,78499200,
78057,chr8,67601200,67601400,
78058,chr5,31929000,31929401,
78059,chr7,92401800,92402000,
78060,chr4,103429200,103430000,
78061,chr13,47679399,47680200,
78062,chr11,93063000,93063400,
78063,chr8,126504000,126504800,
78064,chr6,12329800,12330000,
78065,chr2,72675400,72675800,
78066,chr12,100859600,100859800,
78067,chr18,64404800,64405200,
78068,chr1,28734600,28735000,
78069,chr6,5744000,5744800,
78070,chr3,14133199,14133401,
78071,chr5,156640999,156641200,
78072,chr5,90359000,90359600,
78073,chr18,25840400,25840600,
78074,chr14,73397800,73398400,
78075,chr11,94661800,94662401,
78076,chr7,71735800,71736001,
78077,chr3,58409600,58409800,
78078,chr19,33927400,33928000,
78079,chr12,28108799,28109000,
78080,chr7,94792000,94792200,
78081,chr8,135928800,135929200,
78082,chr10,109274800,109275400,
78083,chr3,34000999,34001600,
78084,chr7,43431000,43431800,
78085,chr16,48734399,48734601,
78086,chr9,70147200,70147800,
78087,chr6,107245000,107245400,
78088,chrX,23134000,23134200,
78089,chr16,59912200,59913000,
78090,chr5,56499000,56499400,
78091,chr12,1648800,1649200,
78092,chr17,63532600,63533200,
78093,chr4,67031400,67031600,
78094,chr3,58638800,58639400,
78095,chr21,31520799,31521400,
78096,chr9,5815000,5815600,
78097,chrX,97096200,97097000,
78098,chr5,59726000,59726200,
78099,chr14,41596400,41596600,
78100,chr7,77259600,77259800,
78101,chr18,74430400,74431000,
78102,chr7,45291800,45292400,
78103,chr1,93564600,93565400,
78104,chr6,12099600,12099800,
78105,chr8,78069600,78070001,
78106,chr5,83847400,83847800,
78107,chr7,133816800,133817000,
78108,chr9,10058999,10059401,
78109,chr8,21772800,21773000,
78110,chr10,34670000,34670600,
78111,chr12,62379000,62379201,
78112,chr1,167423600,167423800,
78113,chr8,101034600,101035000,
78114,chr12,78726200,78726400,
78115,chr17,10600599,10601400,
78116,chr6,120448000,120448400,
78117,chr12,80208399,80208601,
78118,chr7,78429400,78429600,
78119,chr12,97571200,97571600,
78120,chr3,105323000,105323400,
78121,chr10,110898200,110898600,
78122,chr12,128135400,128135600,
78123,chrX,40420800,40421400,
78124,chr5,45376599,45377200,
78125,chr9,77194000,77194800,
78126,chr4,89009400,89010200,
78127,chr4,140227200,140228000,
78128,chr4,181261200,181261401,
78129,chr13,32659600,32659800,
78130,chr9,115415600,115415800,
78131,chr18,27232800,27233200,
78132,chr18,4438800,4439400,
78133,chr2,202701800,202702400,
78134,chr10,83696600,83697000,
78135,chr6,166662600,166663200,
78136,chr12,13880000,13880600,
78137,chr11,46739000,46739400,
78138,chr8,100865599,100865800,
78139,chr3,165796800,165797200,
78140,chr15,82840200,82840600,
78141,chr18,5282600,5283000,
78142,chr5,180710600,180711000,
78143,chr8,40636000,40636800,
78144,chr18,51528400,51528600,
78145,chr1,75338600,75339400,
78146,chr16,10086000,10086400,
78147,chr17,35953400,35954200,
78148,chr12,53969200,53969400,
78149,chr10,90149600,90150000,
78150,chr1,78683200,78683400,
78151,chr7,141496999,141497600,
78152,chr13,43631000,43631600,
78153,chr17,55040600,55041200,
78154,chr5,92674000,92674800,
78155,chr10,24784800,24785200,
78156,chr5,81171799,81172001,
78157,chrX,139823800,139824400,
78158,chr22,39632200,39632600,
78159,chr3,127525399,127525601,
78160,chr15,64405200,64405400,
78161,chr1,171017199,171018000,
78162,chr10,121153200,121153600,
78163,chr4,26017200,26017600,
78164,chrX,143296200,143296600,
78165,chr18,4258800,4259400,
78166,chr22,34259800,34260000,
78167,chr15,35115200,35115600,
78168,chr20,11337400,11338000,
78169,chr6,88414800,88415600,
78170,chr2,218572600,218573000,
78171,chr2,182655800,182656000,
78172,chr15,73074000,73074200,
78173,chr2,22377199,22377800,
78174,chr6,137692600,137693400,
78175,chr6,145829000,145829400,
78176,chr7,76223000,76223800,
78177,chrX,104745000,104745400,
78178,chr20,50977400,50978201,
78179,chr3,42813800,42814200,
78180,chr2,160263000,160263200,
78181,chr9,132087600,132088000,
78182,chr13,45265800,45266400,
78183,chr21,38148399,38148800,
78184,chr8,8407200,8408000,
78185,chr1,72915400,72916200,
78186,chr1,168849000,168849200,
78187,chr7,108711400,108712000,
78188,chr2,49165800,49166000,
78189,chr20,57317200,57317600,
78190,chr8,122037200,122037400,
78191,chr2,149134200,149134801,
78192,chr9,18791000,18791201,
78193,chr5,86124600,86124800,
78194,chrX,67535400,67536000,
78195,chr3,196088000,196088400,
78196,chr21,43526400,43526600,
78197,chr12,27257200,27257400,
78198,chr11,67202800,67203201,
78199,chr8,24905400,24905800,
78200,chr7,132942600,132943200,
78201,chr13,37369799,37370000,
78202,chr6,113599200,113599800,
78203,chr7,94764200,94764400,
78204,chr6,150787800,150788201,
78205,chr9,70950400,70950800,
78206,chr6,105621600,105621800,
78207,chr2,179362600,179363000,
78208,chr1,30587000,30587200,
78209,chr2,53401400,53401600,
78210,chr19,30052000,30052400,
78211,chr12,2869000,2869401,
78212,chr7,111005400,111005600,
78213,chr1,220970400,220970600,
78214,chr10,5829599,5829800,
78215,chr13,66501000,66501200,
78216,chr5,32601600,32602000,
78217,chr4,159549199,159549601,
78218,chr6,18246400,18246800,
78219,chr20,48177800,48178000,
78220,chr18,31591000,31591600,
78221,chr2,186345800,186346400,
78222,chr1,245589400,245590000,
78223,chr10,122594600,122595000,
78224,chr2,180722600,180723400,
78225,chr5,95135000,95135200,
78226,chr2,24108600,24108801,
78227,chr8,99438000,99438400,
78228,chr12,52130600,52131001,
78229,chr5,35189200,35189400,
78230,chr4,10673999,10674400,
78231,chr10,132015000,132015200,
78232,chr13,38511200,38511600,
78233,chr7,46221000,46221200,
78234,chr5,72376200,72376400,
78235,chr4,45344000,45344600,
78236,chr4,76500000,76500400,
78237,chr3,8069600,8069800,
78238,chr14,54007800,54008200,
78239,chr3,127612200,127612400,
78240,chr9,14090200,14090400,
78241,chr1,17095000,17095400,
78242,chr7,35021000,35021800,
78243,chr4,121338600,121339400,
78244,chr5,84875400,84875800,
78245,chr5,68731600,68731800,
78246,chr15,52148599,52148800,
78247,chr10,34487000,34487200,
78248,chr3,195929599,195930000,
78249,chr18,55040400,55041200,
78250,chr1,21160599,21160800,
78251,chr2,126031200,126031800,
78252,chr2,189899000,189899600,
78253,chr15,72341200,72341801,
78254,chr2,199398200,199398600,
78255,chr11,73894999,73895600,
78256,chr13,33026600,33027001,
78257,chr1,71732000,71732400,
78258,chr11,33577000,33577800,
78259,chr1,161709800,161710200,
78260,chr1,228890200,228890600,
78261,chr3,75933200,75933400,
78262,chr8,60514800,60515000,
78263,chr3,45489800,45490001,
78264,chr6,45965600,45966201,
78265,chr11,69687200,69687400,
78266,chr11,17839600,17839800,
78267,chr2,196516599,196517200,
78268,chr15,80440800,80441200,
78269,chr17,76423000,76423200,
78270,chr7,45756999,45757601,
78271,chr21,29870800,29871200,
78272,chr5,67066800,67067000,
78273,chrX,17710799,17711201,
78274,chr2,229089000,229089400,
78275,chr11,45268000,45268400,
78276,chr17,72190000,72190200,
78277,chr15,37002000,37002600,
78278,chr7,44436200,44436800,
78279,chr3,157046400,157047201,
78280,chr4,165312599,165312801,
78281,chrX,109371600,109371800,
78282,chr13,68644800,68645000,
78283,chr13,91761000,91761800,
78284,chr3,10763600,10763800,
78285,chr1,181669200,181669800,
78286,chr7,111264800,111265400,
78287,chr10,77188200,77189000,
78288,chr2,205494200,205494400,
78289,chr17,35982200,35982400,
78290,chr2,153495800,153496000,
78291,chr2,58155400,58155600,
78292,chr11,31681999,31682600,
78293,chr14,77903000,77903201,
78294,chr4,189498000,189498200,
78295,chr1,59417400,59417600,
78296,chr6,37153800,37154400,
78297,chrX,2339000,2339600,
78298,chr8,89832000,89832600,
78299,chr10,133771800,133772000,
78300,chr6,52742000,52742200,
78301,chr7,44480200,44480400,
78302,chr22,42631399,42631800,
78303,chr11,104154399,104154800,
78304,chr4,2385599,2385800,
78305,chr14,70364800,70365400,
78306,chr8,81052800,81053000,
78307,chr8,7418800,7419000,
78308,chrX,96556800,96557200,
78309,chr13,101571200,101571400,
78310,chr5,112217600,112218200,
78311,chr4,78081400,78081801,
78312,chr13,48147800,48148000,
78313,chr14,76881399,76881601,
78314,chr1,109628200,109628801,
78315,chr7,81600599,81600801,
78316,chr7,112675999,112676600,
78317,chr8,48138800,48139000,
78318,chr12,32835800,32836400,
78319,chr2,132435400,132435600,
78320,chr18,21292600,21292800,
78321,chr4,13384200,13384400,
78322,chr3,178308999,178309200,
78323,chr4,68736800,68737001,
78324,chr2,68994200,68994400,
78325,chr16,55283800,55284600,
78326,chr19,37558200,37558400,
78327,chr7,108423800,108424200,
78328,chr1,44929600,44929800,
78329,chr7,116986200,116986400,
78330,chr15,64373200,64373400,
78331,chr15,52603200,52603600,
78332,chr12,51491000,51491400,
78333,chr12,129660399,129660601,
78334,chr9,61297600,61298400,
78335,chr16,13377000,13377600,
78336,chr6,82988400,82988600,
78337,chr12,24746800,24747000,
78338,chr12,65090200,65090400,
78339,chr4,150744800,150745000,
78340,chr18,13543800,13544200,
78341,chr4,26805400,26805600,
78342,chr8,30282600,30283001,
78343,chr13,68736200,68736400,
78344,chr17,31471000,31471200,
78345,chr2,72515599,72516001,
78346,chr7,94152600,94153000,
78347,chr15,72965600,72966000,
78348,chr3,55322600,55322800,
78349,chr9,73280000,73280400,
78350,chr2,15191799,15192201,
78351,chr19,38728800,38729200,
78352,chr7,36806800,36807200,
78353,chr4,4073800,4074000,
78354,chr5,121702800,121703000,
78355,chrX,64774600,64775000,
78356,chr21,16913000,16913201,
78357,chr21,37647000,37647200,
78358,chr10,52893800,52894600,
78359,chr3,15223799,15224001,
78360,chr4,168819400,168820200,
78361,chr5,122175200,122175600,
78362,chr9,111465800,111466000,
78363,chr7,104317800,104318600,
78364,chr7,24122800,24123601,
78365,chrX,14939800,14940000,
78366,chr3,7057000,7057200,
78367,chr2,217407600,217407800,
78368,chr15,41262800,41263000,
78369,chr2,141330199,141330401,
78370,chrX,152840600,152840800,
78371,chr2,203646600,203646800,
78372,chr8,33398400,33398600,
78373,chrX,116282800,116283200,
78374,chr11,27339800,27340600,
78375,chr12,69875600,69876400,
78376,chr2,166237400,166237800,
78377,chr6,96646000,96646400,
78378,chr5,177860400,177860600,
78379,chr22,32869000,32869200,
78380,chr8,80815400,80815601,
78381,chr18,23213399,23213800,
78382,chr3,174791200,174791600,
78383,chr5,13959000,13959600,
78384,chr1,17359000,17359600,
78385,chr11,76761400,76762200,
78386,chr6,10574400,10575200,
78387,chr5,137286400,137286600,
78388,chr3,133860600,133861000,
78389,chr7,148422800,148423600,
78390,chr13,25495000,25495200,
78391,chrX,10903600,10904400,
78392,chr5,146033200,146033400,
78393,chr6,132953199,132953401,
78394,chr18,12417600,12418000,
78395,chr1,117669600,117670000,
78396,chr18,4832000,4832600,
78397,chr4,100907599,100908200,
78398,chr2,95411000,95411601,
78399,chr7,43528800,43529400,
78400,chr2,163338200,163338400,
78401,chr6,46378600,46378800,
78402,chr2,54629800,54630600,
78403,chr1,10646399,10647000,
78404,chr6,19410200,19410400,
78405,chr20,50610200,50610600,
78406,chr9,129900600,129901200,
78407,chr6,35992800,35993201,
78408,chr17,66583800,66584200,
78409,chr3,144895000,144895201,
78410,chr2,215522399,215522600,
78411,chr4,139623400,139623800,
78412,chr5,72584200,72585000,
78413,chr1,236275200,236275800,
78414,chr16,3475800,3476200,
78415,chr7,7001200,7001400,
78416,chr16,82778000,82778200,
78417,chrX,133430600,133430800,
78418,chr7,110541999,110542400,
78419,chr9,6845600,6846201,
78420,chr20,10792400,10792800,
78421,chr13,35866800,35867200,
78422,chr3,64972000,64972200,
78423,chr2,6748799,6749400,
78424,chr10,43801200,43801800,
78425,chr5,142283800,142284000,
78426,chr15,56609199,56609400,
78427,chr15,53553200,53553400,
78428,chr15,67335800,67336000,
78429,chr2,32648800,32649200,
78430,chr3,179967599,179968200,
78431,chr1,78843000,78843600,
78432,chr18,66272600,66272800,
78433,chr4,95627799,95628200,
78434,chr5,60977800,60978201,
78435,chr7,128968000,128968800,
78436,chr4,152344000,152344400,
78437,chr10,111148000,111148400,
78438,chr6,127446399,127446801,
78439,chr3,4376000,4376600,
78440,chr1,11228000,11228400,
78441,chr12,109941400,109942000,
78442,chr3,119945800,119946000,
78443,chr16,85502200,85502400,
78444,chr3,486400,487200,
78445,chr1,170214200,170214600,
78446,chr3,146449600,146450400,
78447,chr8,79641600,79642200,
78448,chr6,130520199,130521000,
78449,chr5,150217000,150217200,
78450,chr19,11968200,11968600,
78451,chr5,64587400,64588000,
78452,chr15,58425000,58425800,
78453,chr3,167051400,167051800,
78454,chr1,151222200,151222400,
78455,chr18,7811200,7811800,
78456,chr17,59817400,59817600,
78457,chr21,29005799,29006001,
78458,chr1,78536400,78536601,
78459,chr18,55910800,55911200,
78460,chrX,10569400,10569600,
78461,chr15,29846000,29846200,
78462,chr16,14009600,14010400,
78463,chr7,90607199,90607601,
78464,chr8,122867600,122868400,
78465,chr4,117156800,117157601,
78466,chr5,25316400,25316800,
78467,chr2,197357000,197357200,
78468,chr2,160006599,160006801,
78469,chr4,164622000,164622201,
78470,chr5,53557400,53557601,
78471,chr6,71238200,71238800,
78472,chr7,125090799,125091001,
78473,chr6,124029600,124030000,
78474,chr7,86944800,86945200,
78475,chr15,34430799,34431001,
78476,chr6,22806200,22806400,
78477,chr17,5296800,5297000,
78478,chr2,29050599,29051200,
78479,chr3,80606400,80607200,
78480,chr5,168603400,168604001,
78481,chr5,124602600,124603400,
78482,chr6,151265800,151266200,
78483,chr13,42065600,42065800,
78484,chr9,39750400,39750600,
78485,chr8,124833400,124833600,
78486,chr5,176722800,176723000,
78487,chr3,30325200,30325400,
78488,chr8,121120600,121121400,
78489,chr9,31733400,31734000,
78490,chr22,37926600,37927000,
78491,chr9,2166800,2167600,
78492,chr1,43043799,43044001,
78493,chr2,69701400,69701801,
78494,chr3,128494400,128494600,
78495,chr9,133660000,133660200,
78496,chr3,113665000,113665400,
78497,chr3,25060400,25060800,
78498,chr2,150165000,150165200,
78499,chr10,31646400,31646601,
78500,chr9,100169800,100170201,
78501,chrX,119062599,119063201,
78502,chr15,54327400,54328000,
78503,chr22,28254600,28255000,
78504,chr12,20709800,20710000,
78505,chr11,109527199,109527400,
78506,chr7,26476400,26476600,
78507,chr8,21172600,21172800,
78508,chrX,40888400,40888600,
78509,chr14,47065000,47065800,
78510,chr5,69900200,69900400,
78511,chr7,108894800,108895000,
78512,chr8,29561399,29561601,
78513,chr12,109555600,109555800,
78514,chr1,217551200,217552000,
78515,chr17,2541800,2542000,
78516,chr17,28751400,28751600,
78517,chr13,42638200,42638400,
78518,chr7,53211200,53211600,
78519,chr11,97973399,97973801,
78520,chr20,58239000,58239200,
78521,chr4,26388400,26389000,
78522,chr10,8995200,8995800,
78523,chr5,99549400,99549800,
78524,chr1,120539400,120540200,
78525,chr1,241046200,241046400,
78526,chr2,182063800,182064000,
78527,chr5,63128000,63128800,
78528,chr12,107745200,107745600,
78529,chr6,163725000,163725600,
78530,chr18,42644200,42644600,
78531,chr6,133614000,133614200,
78532,chr13,33471200,33471800,
78533,chr1,28031400,28031600,
78534,chr3,24766200,24766400,
78535,chr3,60886600,60886800,
78536,chr2,28659200,28659600,
78537,chr7,138254800,138255400,
78538,chr6,50664400,50665200,
78539,chr15,39540000,39540600,
78540,chr9,10605200,10605400,
78541,chr20,18699200,18699600,
78542,chr5,19802600,19802800,
78543,chr1,12431600,12432000,
78544,chr3,117628000,117628200,
78545,chr13,105984200,105984400,
78546,chr2,134508400,134508800,
78547,chr1,57553800,57554400,
78548,chr11,26234599,26235200,
78549,chr1,207402600,207402800,
78550,chr5,91033400,91033800,
78551,chr13,101384200,101384400,
78552,chr16,19003800,19004000,
78553,chr13,25923800,25924200,
