id,region,start,end,strand
51434,chr2,27891320,27892001,
51435,chr11,64341799,64342333,
51436,chr11,64342334,64342867,
51437,chr11,64342868,64343401,
51438,chr14,60508999,60509201,
51439,chr14,21265799,21266485,
51440,chr14,21266486,21267171,
51441,chr14,21267172,21267857,
51442,chr14,21267858,21268543,
51443,chr14,21268544,21269229,
51444,chr14,21269230,21269915,
51445,chr14,21269916,21270601,
51446,chr21,6721199,6721799,
51447,chr21,6721800,6722399,
51448,chr21,6722400,6722999,
51449,chr21,6723000,6723599,
51450,chr21,6723600,6724199,
51451,chr21,6724200,6724800,
51452,chr10,69321799,69322001,
51453,chr1,3792999,3793656,
51454,chr1,3793657,3794313,
51455,chr1,3794314,3794970,
51456,chr1,3794971,3795627,
51457,chr1,3795628,3796284,
51458,chr1,3796285,3796941,
51459,chr1,3796942,3797601,
51460,chr5,78541199,78541601,
51461,chr22,31751199,31751799,
51462,chr22,31751800,31752399,
51463,chr22,31752400,31752999,
51464,chr22,31753000,31753599,
51465,chr22,31753600,31754199,
51466,chr22,31754200,31754799,
51467,chr22,31754800,31755401,
51468,chr22,50672799,50673359,
51469,chr22,50673360,50673919,
51470,chr22,50673920,50674479,
51471,chr22,50674480,50675039,
51472,chr22,50675040,50675601,
51473,chr11,118564999,118565533,
51474,chr11,118565534,118566067,
51475,chr11,118566068,118566601,
51476,chr5,10445399,10445801,
51477,chr1,46202599,46203199,
51478,chr1,46203200,46203799,
51479,chr1,46203800,46204399,
51480,chr1,46204400,46205001,
51481,chr2,241322399,241322601,
51482,chr3,49356399,49357039,
51483,chr3,49357040,49357679,
51484,chr3,49357680,49358319,
51485,chr3,49358320,49358959,
51486,chr3,49358960,49359601,
51487,chr22,15784400,15785050,
51488,chr22,15785051,15785700,
51489,chr22,15785701,15786350,
51490,chr22,15786351,15787001,
51491,chr9,83815999,83816639,
51492,chr9,83816640,83817279,
51493,chr9,83817280,83817919,
51494,chr9,83817920,83818559,
51495,chr9,83818560,83819201,
51496,chr12,116535199,116535401,
51497,chr16,11347799,11348001,
51498,chr1,1352399,1352801,
51499,chr9,130052599,130053199,
51500,chr9,130053200,130053799,
51501,chr9,130053800,130054399,
51502,chr9,130054400,130054999,
51503,chr9,130055000,130055601,
51504,chr5,132265599,132265801,
51505,chr5,131252599,131253199,
51506,chr5,131253200,131253799,
51507,chr5,131253800,131254399,
51508,chr5,131254400,131255001,
51509,chr16,56631800,56632350,
51510,chr16,56632351,56632900,
51511,chr16,56632901,56633450,
51512,chr16,56633451,56634000,
51513,chr12,116558399,116558949,
51514,chr12,116558950,116559499,
51515,chr12,116559500,116560049,
51516,chr12,116560050,116560601,
51517,chr16,2967199,2967601,
51518,chr3,71109399,71109601,
51519,chr10,1054599,1055266,
51520,chr10,1055267,1055933,
51521,chr10,1055934,1056600,
51522,chr10,1056601,1057267,
51523,chr10,1057268,1057934,
51524,chr10,1057935,1058601,
51525,chr11,7512399,7513039,
51526,chr11,7513040,7513679,
51527,chr11,7513680,7514319,
51528,chr11,7514320,7514959,
51529,chr11,7514960,7515601,
51530,chr5,139475599,139475801,
51531,chr7,1157999,1158632,
51532,chr7,1158633,1159265,
51533,chr7,1159266,1159898,
51534,chr7,1159899,1160531,
51535,chr7,1160532,1161164,
51536,chr7,1161165,1161801,
51537,chr2,120011800,120012400,
51538,chr2,120012401,120013000,
51539,chr2,120013001,120013600,
51540,chr2,120013601,120014200,
51541,chr2,120014201,120014801,
51542,chr9,2841999,2842599,
51543,chr9,2842600,2843199,
51544,chr9,2843200,2843799,
51545,chr9,2843800,2844399,
51546,chr9,2844400,2844999,
51547,chr9,2845000,2845601,
51548,chr17,49567199,49567799,
51549,chr17,49567800,49568399,
51550,chr17,49568400,49568999,
51551,chr17,49569000,49569599,
51552,chr17,49569600,49570199,
51553,chr17,49570200,49570800,
51554,chr19,14583799,14584401,
51555,chr15,92914199,92914866,
51556,chr15,92914867,92915533,
51557,chr15,92915534,92916201,
51558,chr16,30090399,30090959,
51559,chr16,30090960,30091519,
51560,chr16,30091520,30092079,
51561,chr16,30092080,30092639,
51562,chr16,30092640,30093201,
51563,chr17,1769599,1770100,
51564,chr17,1770101,1770601,
51565,chr15,92805799,92806201,
51566,chr15,90647999,90648600,
51567,chr15,90648601,90649201,
51568,chr7,97004599,97005149,
51569,chr7,97005150,97005699,
51570,chr7,97005700,97006249,
51571,chr7,97006250,97006801,
51572,chr14,73948800,73949450,
51573,chr14,73949451,73950100,
51574,chr14,73950101,73950750,
51575,chr14,73950751,73951401,
51576,chr4,6908399,6909027,
51577,chr4,6909028,6909655,
51578,chr4,6909656,6910283,
51579,chr4,6910284,6910911,
51580,chr4,6910912,6911539,
51581,chr4,6911540,6912167,
51582,chr4,6912168,6912801,
51583,chr2,239236199,239236401,
51584,chr2,37665999,37666601,
51585,chr2,233353399,233354066,
51586,chr2,233354067,233354733,
51587,chr2,233354734,233355400,
51588,chr2,233355401,233356067,
51589,chr2,233356068,233356734,
51590,chr2,233356735,233357401,
51591,chr18,12881999,12882666,
51592,chr18,12882667,12883333,
51593,chr18,12883334,12884000,
51594,chr18,12884001,12884667,
51595,chr18,12884668,12885334,
51596,chr18,12885335,12886001,
51597,chr7,95588199,95588801,
51598,chr1,169309399,169309800,
51599,chr1,169309801,169310201,
51600,chrX,150705399,150705601,
51601,chr2,95989999,95990639,
51602,chr2,95990640,95991279,
51603,chr2,95991280,95991919,
51604,chr2,95991920,95992559,
51605,chr2,95992560,95993201,
51606,chr6,11372599,11372801,
51607,chr14,59187399,59188027,
51608,chr14,59188028,59188655,
51609,chr14,59188656,59189283,
51610,chr14,59189284,59189911,
51611,chr14,59189912,59190539,
51612,chr14,59190540,59191167,
51613,chr14,59191168,59191801,
51614,chr1,37806600,37807280,
51615,chr1,37807281,37807960,
51616,chr1,37807961,37808640,
51617,chr1,37808641,37809320,
51618,chr1,37809321,37810001,
51619,chr16,84143000,84143600,
51620,chr16,84143601,84144200,
51621,chr16,84144201,84144800,
51622,chr16,84144801,84145400,
51623,chr16,84145401,84146000,
51624,chr11,74396599,74397199,
51625,chr11,74397200,74397799,
51626,chr11,74397800,74398399,
51627,chr11,74398400,74398999,
51628,chr11,74399000,74399601,
51629,chr5,181039400,181040025,
51630,chr5,181040026,181040650,
51631,chr5,181040651,181041275,
51632,chr5,181041276,181041900,
51633,chr5,181041901,181042525,
51634,chr5,181042526,181043150,
51635,chr5,181043151,181043775,
51636,chr5,181043776,181044401,
51637,chr19,53192000,53192550,
51638,chr19,53192551,53193100,
51639,chr19,53193101,53193650,
51640,chr19,53193651,53194200,
51641,chr18,63979399,63980001,
51642,chr1,2073400,2073900,
51643,chr1,2073901,2074400,
51644,chr8,22577999,22578679,
51645,chr8,22578680,22579359,
51646,chr8,22579360,22580039,
51647,chr8,22580040,22580719,
51648,chr8,22580720,22581401,
51649,chr2,113173199,113173799,
51650,chr2,113173800,113174399,
51651,chr2,113174400,113174999,
51652,chr2,113175000,113175599,
51653,chr2,113175600,113176199,
51654,chr2,113176200,113176801,
51655,chr8,53872599,53872801,
51656,chr5,139340600,139341200,
51657,chr5,139341201,139341800,
51658,chr5,139341801,139342400,
51659,chr5,139342401,139343000,
51660,chr5,139343001,139343600,
51661,chr5,139343601,139344200,
51662,chr5,139344201,139344801,
51663,chr12,121776399,121776601,
51664,chr17,35567000,35567600,
51665,chr17,35567601,35568200,
51666,chr17,35568201,35568800,
51667,chr17,35568801,35569400,
51668,chr17,35569401,35570001,
51669,chr10,14555799,14556001,
51670,chrX,103214400,103215000,
51671,chrX,103215001,103215600,
51672,chrX,103215601,103216200,
51673,chrX,103216201,103216801,
51674,chr1,244448999,244449666,
51675,chr1,244449667,244450333,
51676,chr1,244450334,244451000,
51677,chr1,244451001,244451667,
51678,chr1,244451668,244452334,
51679,chr1,244452335,244453001,
51680,chr19,40806399,40806866,
51681,chr19,40806867,40807333,
51682,chr19,40807334,40807801,
51683,chr11,64659799,64660201,
51684,chr7,76512799,76513201,
51685,chr15,30386399,30386800,
51686,chr15,30386801,30387201,
51687,chr17,47894399,47895079,
51688,chr17,47895080,47895759,
51689,chr17,47895760,47896439,
51690,chr17,47896440,47897119,
51691,chr17,47897120,47897801,
51692,chr3,71392399,71392601,
51693,chr12,9508200,9508600,
51694,chr14,64913600,64914250,
51695,chr14,64914251,64914900,
51696,chr14,64914901,64915550,
51697,chr14,64915551,64916201,
51698,chr19,40805199,40805601,
51699,chr11,102797400,102797601,
51700,chr10,30056399,30056601,
51701,chr19,1180199,1180600,
51702,chr19,1180601,1181001,
51703,chr22,43926399,43926801,
51704,chr5,14189799,14190001,
51705,chr1,212557799,212558349,
51706,chr1,212558350,212558899,
51707,chr1,212558900,212559449,
51708,chr1,212559450,212560001,
51709,chr15,89105599,89105801,
51710,chr18,57584799,57585449,
51711,chr18,57585450,57586099,
51712,chr18,57586100,57586749,
51713,chr18,57586750,57587401,
51714,chr9,133142799,133143001,
51715,chr12,124937999,124938679,
51716,chr12,124938680,124939359,
51717,chr12,124939360,124940039,
51718,chr12,124940040,124940719,
51719,chr12,124940720,124941401,
51720,chr8,141109399,141109601,
51721,chr1,150559999,150560685,
51722,chr1,150560686,150561371,
51723,chr1,150561372,150562057,
51724,chr1,150562058,150562743,
51725,chr1,150562744,150563429,
51726,chr1,150563430,150564115,
51727,chr1,150564116,150564801,
51728,chr16,68238799,68239201,
51729,chr14,69259399,69260049,
51730,chr14,69260050,69260699,
51731,chr14,69260700,69261349,
51732,chr14,69261350,69262001,
51733,chr15,65285399,65285999,
51734,chr15,65286000,65286599,
51735,chr15,65286600,65287199,
51736,chr15,65287200,65287801,
51737,chr7,44264799,44265000,
51738,chr12,49364999,49365601,
51739,chr3,124779999,124780401,
51740,chr5,55231199,55231799,
51741,chr5,55231800,55232399,
51742,chr5,55232400,55232999,
51743,chr5,55233000,55233599,
51744,chr5,55233600,55234199,
51745,chr5,55234200,55234801,
51746,chr7,101016199,101016849,
51747,chr7,101016850,101017499,
51748,chr7,101017500,101018149,
51749,chr7,101018150,101018801,
51750,chr19,52895999,52896559,
51751,chr19,52896560,52897119,
51752,chr19,52897120,52897679,
51753,chr19,52897680,52898239,
51754,chr19,52898240,52898800,
51755,chr12,14565399,14565999,
51756,chr12,14566000,14566599,
51757,chr12,14566600,14567199,
51758,chr12,14567200,14567799,
51759,chr12,14567800,14568399,
51760,chr12,14568400,14569001,
51761,chr15,40753599,40754249,
51762,chr15,40754250,40754899,
51763,chr15,40754900,40755549,
51764,chr15,40755550,40756201,
51765,chr1,116167599,116168133,
51766,chr1,116168134,116168667,
51767,chr1,116168668,116169201,
51768,chr17,47186599,47187265,
51769,chr17,47187266,47187931,
51770,chr17,47187932,47188597,
51771,chr17,47188598,47189263,
51772,chr17,47189264,47189929,
51773,chr17,47189930,47190600,
51774,chr12,6566799,6567449,
51775,chr12,6567450,6568099,
51776,chr12,6568100,6568749,
51777,chr12,6568750,6569401,
51778,chr3,180987999,180988599,
51779,chr3,180988600,180989199,
51780,chr3,180989200,180989799,
51781,chr3,180989800,180990399,
51782,chr3,180990400,180991001,
51783,chr1,23165999,23166201,
51784,chr15,99731399,99731959,
51785,chr15,99731960,99732519,
51786,chr15,99732520,99733079,
51787,chr15,99733080,99733639,
51788,chr15,99733640,99734201,
51789,chr22,30262599,30263000,
51790,chr22,30263001,30263401,
51791,chr16,14310399,14310800,
51792,chr16,14310801,14311201,
51793,chr22,32477799,32478001,
51794,chr19,19537199,19537733,
51795,chr19,19537734,19538267,
51796,chr19,19538268,19538801,
51797,chr1,158803999,158804401,
51798,chr11,72786799,72787001,
51799,chr15,75637199,75637401,
51800,chr9,124385999,124386401,
51801,chr5,113291999,113292599,
51802,chr5,113292600,113293199,
51803,chr5,113293200,113293799,
51804,chr5,113293800,113294399,
51805,chr5,113294400,113294999,
51806,chr5,113295000,113295601,
51807,chr14,35398999,35399201,
51808,chr16,89325399,89325601,
51809,chr2,46499199,46499733,
51810,chr2,46499734,46500267,
51811,chr2,46500268,46500801,
51812,chr2,219277599,219278227,
51813,chr2,219278228,219278855,
51814,chr2,219278856,219279483,
51815,chr2,219279484,219280111,
51816,chr2,219280112,219280739,
51817,chr2,219280740,219281367,
51818,chr2,219281368,219282000,
51819,chr15,39426799,39427200,
51820,chr15,39427201,39427601,
51821,chr5,132960799,132961465,
51822,chr5,132961466,132962131,
51823,chr5,132962132,132962797,
51824,chr5,132962798,132963463,
51825,chr5,132963464,132964129,
51826,chr5,132964130,132964800,
51827,chr6,158662799,158663333,
51828,chr6,158663334,158663867,
51829,chr6,158663868,158664401,
51830,chr16,29456399,29456601,
51831,chr16,31348999,31349201,
51832,chr2,200609799,200610201,
51833,chr2,165572399,165572999,
51834,chr2,165573000,165573599,
51835,chr2,165573600,165574199,
51836,chr2,165574200,165574799,
51837,chr2,165574800,165575401,
51838,chr20,53578399,53578959,
51839,chr20,53578960,53579519,
51840,chr20,53579520,53580079,
51841,chr20,53580080,53580639,
51842,chr20,53580640,53581201,
51843,chr12,51084599,51084801,
51844,chr1,144459799,144460359,
51845,chr1,144460360,144460919,
51846,chr1,144460920,144461479,
51847,chr1,144461480,144462039,
51848,chr1,144462040,144462601,
51849,chr12,66678999,66679401,
51850,chr1,5990599,5991285,
51851,chr1,5991286,5991971,
51852,chr1,5991972,5992657,
51853,chr1,5992658,5993343,
51854,chr1,5993344,5994029,
51855,chr1,5994030,5994715,
51856,chr1,5994716,5995401,
51857,chr21,32410799,32411456,
51858,chr21,32411457,32412113,
51859,chr21,32412114,32412770,
51860,chr21,32412771,32413427,
51861,chr21,32413428,32414084,
51862,chr21,32414085,32414741,
51863,chr21,32414742,32415401,
51864,chrX,63347600,63348225,
51865,chrX,63348226,63348850,
51866,chrX,63348851,63349475,
51867,chrX,63349476,63350100,
51868,chrX,63350101,63350725,
51869,chrX,63350726,63351350,
51870,chrX,63351351,63351975,
51871,chrX,63351976,63352600,
51872,chr1,185044599,185045239,
51873,chr1,185045240,185045879,
51874,chr1,185045880,185046519,
51875,chr1,185046520,185047159,
51876,chr1,185047160,185047801,
51877,chr4,17513199,17513801,
51878,chr15,68430399,68430949,
51879,chr15,68430950,68431499,
51880,chr15,68431500,68432049,
51881,chr15,68432050,68432600,
51882,chr1,46593999,46594401,
51883,chr3,49353399,49353801,
51884,chr6,29751799,29752449,
51885,chr6,29752450,29753099,
51886,chr6,29753100,29753749,
51887,chr6,29753750,29754400,
51888,chr2,54998599,54998801,
51889,chr19,12935599,12935801,
51890,chr17,46566399,46566601,
51891,chr1,9291599,9292199,
51892,chr1,9292200,9292799,
51893,chr1,9292800,9293399,
51894,chr1,9293400,9293999,
51895,chr1,9294000,9294599,
51896,chr1,9294600,9295199,
51897,chr1,9295200,9295801,
51898,chr6,43012399,43013066,
51899,chr6,43013067,43013733,
51900,chr6,43013734,43014400,
51901,chr6,43014401,43015067,
51902,chr6,43015068,43015734,
51903,chr6,43015735,43016401,
51904,chr5,7872999,7873201,
51905,chr16,74563799,74564001,
51906,chr1,148333400,148334000,
51907,chr1,148334001,148334600,
51908,chr1,148334601,148335200,
51909,chr1,148335201,148335801,
51910,chr17,50094199,50094759,
51911,chr17,50094760,50095319,
51912,chr17,50095320,50095879,
51913,chr17,50095880,50096439,
51914,chr17,50096440,50097001,
51915,chr17,78416999,78417201,
51916,chr12,75389399,75389959,
51917,chr12,75389960,75390519,
51918,chr12,75390520,75391079,
51919,chr12,75391080,75391639,
51920,chr12,75391640,75392201,
51921,chr12,42637000,42637200,
51922,chr19,54497400,54497867,
51923,chr19,54497868,54498334,
51924,chr19,54498335,54498801,
51925,chr8,130326399,130326601,
51926,chr8,143735399,143735601,
51927,chr8,66773999,66774632,
51928,chr8,66774633,66775265,
51929,chr8,66775266,66775898,
51930,chr8,66775899,66776531,
51931,chr8,66776532,66777164,
51932,chr8,66777165,66777801,
51933,chr11,624199,624866,
51934,chr11,624867,625533,
51935,chr11,625534,626201,
51936,chr1,231415799,231416001,
51937,chr6,32636999,32637649,
51938,chr6,32637650,32638299,
51939,chr6,32638300,32638949,
51940,chr6,32638950,32639601,
51941,chr19,32580199,32580799,
51942,chr19,32580800,32581399,
51943,chr19,32581400,32581999,
51944,chr19,32582000,32582601,
51945,chr20,44649199,44649799,
51946,chr20,44649800,44650399,
51947,chr20,44650400,44650999,
51948,chr20,44651000,44651599,
51949,chr20,44651600,44652199,
51950,chr20,44652200,44652799,
51951,chr20,44652800,44653401,
51952,chr11,65649000,65649201,
51953,chr12,63821400,63822000,
51954,chr12,63822001,63822601,
51955,chr1,63521799,63522359,
51956,chr1,63522360,63522919,
51957,chr1,63522920,63523479,
51958,chr1,63523480,63524039,
51959,chr1,63524040,63524601,
51960,chr3,12757799,12758466,
51961,chr3,12758467,12759133,
51962,chr3,12759134,12759801,
51963,chr19,36703200,36703600,
51964,chr19,36703601,36704000,
51965,chr2,217931399,217931801,
51966,chr22,30287999,30288679,
51967,chr22,30288680,30289359,
51968,chr22,30289360,30290039,
51969,chr22,30290040,30290719,
51970,chr22,30290720,30291401,
51971,chr16,46883199,46883799,
51972,chr16,46883800,46884399,
51973,chr16,46884400,46884999,
51974,chr16,46885000,46885599,
51975,chr16,46885600,46886199,
51976,chr16,46886200,46886801,
51977,chr11,104916199,104916759,
51978,chr11,104916760,104917319,
51979,chr11,104917320,104917879,
51980,chr11,104917880,104918439,
51981,chr11,104918440,104919001,
51982,chr11,121589999,121590401,
51983,chr1,155938799,155939401,
51984,chr1,160030399,160031049,
51985,chr1,160031050,160031699,
51986,chr1,160031700,160032349,
51987,chr1,160032350,160033001,
51988,chr9,72314999,72315400,
51989,chr9,72315401,72315801,
51990,chr3,52372999,52373400,
51991,chr3,52373401,52373801,
51992,chr15,98670799,98671200,
51993,chr15,98671201,98671601,
51994,chr16,89175399,89175801,
51995,chr4,101790199,101790733,
51996,chr4,101790734,101791267,
51997,chr4,101791268,101791801,
51998,chr1,91712999,91713601,
51999,chr12,64674399,64675001,
52000,chr19,54502799,54503400,
52001,chr19,54503401,54504001,
52002,chr1,225809200,225809800,
52003,chr1,225809801,225810400,
52004,chr1,225810401,225811000,
52005,chr1,225811001,225811600,
52006,chr1,225811601,225812201,
52007,chr7,149775799,149776401,
52008,chr8,142610400,142610960,
52009,chr8,142610961,142611520,
52010,chr8,142611521,142612080,
52011,chr8,142612081,142612640,
52012,chr8,142612641,142613201,
52013,chr14,69632199,69632601,
52014,chr4,44446000,44446666,
52015,chr4,44446667,44447332,
52016,chr4,44447333,44447998,
52017,chr4,44447999,44448664,
52018,chr4,44448665,44449330,
52019,chr4,44449331,44450000,
52020,chrX,110006399,110006601,
52021,chrX,71420400,71420800,
52022,chr1,21944999,21945401,
52023,chr2,160367999,160368401,
52024,chr15,30197399,30197600,
52025,chr9,136108799,136109349,
52026,chr9,136109350,136109899,
52027,chr9,136109900,136110449,
52028,chr9,136110450,136111001,
52029,chr20,32521999,32522201,
52030,chr2,113198200,113198733,
52031,chr2,113198734,113199266,
52032,chr2,113199267,113199801,
52033,chr1,37593999,37594649,
52034,chr1,37594650,37595299,
52035,chr1,37595300,37595949,
52036,chr1,37595950,37596601,
52037,chr17,7135799,7136200,
52038,chr17,7136201,7136601,
52039,chr15,79993599,79993801,
52040,chr20,59012399,59012601,
52041,chr6,166861799,166862333,
52042,chr6,166862334,166862867,
52043,chr6,166862868,166863401,
52044,chr8,27384599,27384801,
52045,chr15,76011399,76011866,
52046,chr15,76011867,76012333,
52047,chr15,76012334,76012801,
52048,chr17,6995599,6996000,
52049,chr17,6996001,6996401,
52050,chrX,68111999,68112401,
52051,chr7,150339599,150340249,
52052,chr7,150340250,150340899,
52053,chr7,150340900,150341549,
52054,chr7,150341550,150342201,
52055,chr17,82217599,82218201,
52056,chr12,31316799,31317399,
52057,chr12,31317400,31317999,
52058,chr12,31318000,31318601,
52059,chr12,48995199,48995601,
52060,chr15,33064799,33065349,
52061,chr15,33065350,33065899,
52062,chr15,33065900,33066449,
52063,chr15,33066450,33067001,
52064,chr20,3175799,3176200,
52065,chr15,62389399,62389999,
52066,chr15,62390000,62390599,
52067,chr15,62390600,62391199,
52068,chr15,62391200,62391799,
52069,chr15,62391800,62392399,
52070,chr15,62392400,62393001,
52071,chr16,69761599,69762159,
52072,chr16,69762160,69762719,
52073,chr16,69762720,69763279,
52074,chr16,69763280,69763839,
52075,chr16,69763840,69764401,
52076,chr18,37253200,37253733,
52077,chr18,37253734,37254266,
52078,chr18,37254267,37254800,
52079,chr2,102186799,102187333,
52080,chr2,102187334,102187867,
52081,chr2,102187868,102188401,
52082,chr18,48929199,48929401,
52083,chr8,96233199,96233839,
52084,chr8,96233840,96234479,
52085,chr8,96234480,96235119,
52086,chr8,96235120,96235759,
52087,chr8,96235760,96236400,
52088,chr19,7636199,7636749,
52089,chr19,7636750,7637299,
52090,chr19,7637300,7637849,
52091,chr19,7637850,7638401,
52092,chr10,124095799,124096201,
52093,chr1,25541599,25542266,
52094,chr1,25542267,25542933,
52095,chr1,25542934,25543600,
52096,chr1,25543601,25544267,
52097,chr1,25544268,25544934,
52098,chr1,25544935,25545601,
52099,chr7,37446999,37447639,
52100,chr7,37447640,37448279,
52101,chr7,37448280,37448919,
52102,chr7,37448920,37449559,
52103,chr7,37449560,37450201,
52104,chr15,72155199,72155800,
52105,chr15,72155801,72156401,
52106,chr19,51364999,51365627,
52107,chr19,51365628,51366255,
52108,chr19,51366256,51366883,
52109,chr19,51366884,51367511,
52110,chr19,51367512,51368139,
52111,chr19,51368140,51368767,
52112,chr19,51368768,51369401,
52113,chr15,89836799,89837001,
52114,chr11,128482599,128483001,
52115,chr14,74618199,74618700,
52116,chr14,74618701,74619201,
52117,chr21,41679999,41680201,
52118,chr19,6719399,6719933,
52119,chr19,6719934,6720467,
52120,chr19,6720468,6721001,
52121,chr15,78068399,78069039,
52122,chr15,78069040,78069679,
52123,chr15,78069680,78070319,
52124,chr15,78070320,78070959,
52125,chr15,78070960,78071601,
52126,chr10,93061599,93061801,
52127,chr3,135964999,135965639,
52128,chr3,135965640,135966279,
52129,chr3,135966280,135966919,
52130,chr3,135966920,135967559,
52131,chr3,135967560,135968201,
52132,chr14,104748999,104749401,
52133,chr9,14353399,14354001,
52134,chr10,102112399,102112601,
52135,chr5,69367799,69368399,
52136,chr5,69368400,69368999,
52137,chr5,69369000,69369599,
52138,chr5,69369600,69370199,
52139,chr5,69370200,69370799,
52140,chr5,69370800,69371399,
52141,chr5,69371400,69372001,
52142,chr11,72099999,72100201,
52143,chr1,94962399,94962866,
52144,chr1,94962867,94963333,
52145,chr1,94963334,94963801,
52146,chr22,17117799,17118427,
52147,chr22,17118428,17119055,
52148,chr22,17119056,17119683,
52149,chr22,17119684,17120311,
52150,chr22,17120312,17120939,
52151,chr22,17120940,17121567,
52152,chr22,17121568,17122201,
52153,chr17,41523599,41524100,
52154,chr17,41524101,41524601,
52155,chr4,107993799,107994201,
52156,chr13,100087399,100087601,
52157,chr13,30373599,30374232,
52158,chr13,30374233,30374865,
52159,chr13,30374866,30375498,
52160,chr13,30375499,30376131,
52161,chr13,30376132,30376764,
52162,chr13,30376765,30377401,
52163,chr14,61188199,61188733,
52164,chr14,61188734,61189267,
52165,chr14,61189268,61189801,
52166,chr20,46651200,46651800,
52167,chr3,184378999,184379559,
52168,chr3,184379560,184380119,
52169,chr3,184380120,184380679,
52170,chr3,184380680,184381239,
52171,chr3,184381240,184381801,
52172,chr3,51994399,51995079,
52173,chr3,51995080,51995759,
52174,chr3,51995760,51996439,
52175,chr3,51996440,51997119,
52176,chr3,51997120,51997801,
52177,chr1,165596800,165597360,
52178,chr1,165597361,165597920,
52179,chr1,165597921,165598480,
52180,chr1,165598481,165599040,
52181,chr1,165599041,165599601,
52182,chr3,49350999,49351400,
52183,chr3,49351401,49351801,
52184,chr5,150507799,150508401,
52185,chr2,148999399,148999801,
52186,chr6,28218199,28218733,
52187,chr6,28218734,28219267,
52188,chr6,28219268,28219801,
52189,chr1,2584599,2585266,
52190,chr1,2585267,2585933,
52191,chr1,2585934,2586600,
52192,chr1,2586601,2587267,
52193,chr1,2587268,2587934,
52194,chr1,2587935,2588601,
52195,chr17,68356399,68356801,
52196,chr16,28508199,28508401,
52197,chr2,162071199,162071799,
52198,chr2,162071800,162072399,
52199,chr2,162072400,162072999,
52200,chr2,162073000,162073599,
52201,chr2,162073600,162074199,
52202,chr2,162074200,162074801,
52203,chr2,110470199,110470401,
52204,chr5,179553999,179554201,
52205,chr2,71331000,71331600,
52206,chr2,71331601,71332200,
52207,chr2,71332201,71332800,
52208,chr2,71332801,71333400,
52209,chr2,71333401,71334000,
52210,chr2,71334001,71334600,
52211,chr2,71334601,71335201,
52212,chr4,52861399,52862027,
52213,chr4,52862028,52862655,
52214,chr4,52862656,52863283,
52215,chr4,52863284,52863911,
52216,chr4,52863912,52864539,
52217,chr4,52864540,52865167,
52218,chr4,52865168,52865801,
52219,chr3,124863399,124863601,
52220,chr13,52849399,52850001,
52221,chr15,66355199,66355799,
52222,chr15,66355800,66356399,
52223,chr15,66356400,66356999,
52224,chr15,66357000,66357601,
52225,chr14,72539599,72540000,
52226,chr14,72540001,72540401,
52227,chr16,19117799,19118349,
52228,chr16,19118350,19118899,
52229,chr16,19118900,19119449,
52230,chr16,19119450,19120001,
52231,chr4,3483999,3484599,
52232,chr4,3484600,3485199,
52233,chr4,3485200,3485799,
52234,chr4,3485800,3486401,
52235,chr1,176204399,176205056,
52236,chr1,176205057,176205713,
52237,chr1,176205714,176206370,
52238,chr1,176206371,176207027,
52239,chr1,176207028,176207684,
52240,chr1,176207685,176208341,
52241,chr1,176208342,176209001,
52242,chr22,49964799,49965300,
52243,chr22,49965301,49965801,
52244,chr6,125989599,125990001,
52245,chrX,15845400,15845800,
52246,chrX,15845801,15846200,
52247,chr12,100140799,100141399,
52248,chr12,100141400,100141999,
52249,chr12,100142000,100142599,
52250,chr12,100142600,100143199,
52251,chr12,100143200,100143801,
52252,chr11,35303799,35304200,
52253,chr11,35304201,35304601,
52254,chr19,43502799,43503479,
52255,chr19,43503480,43504159,
52256,chr19,43504160,43504839,
52257,chr19,43504840,43505519,
52258,chr19,43505520,43506201,
52259,chr1,7781799,7782401,
52260,chr1,206574999,206575466,
52261,chr1,206575467,206575933,
52262,chr1,206575934,206576401,
52263,chr2,190179800,190180480,
52264,chr2,190180481,190181160,
52265,chr2,190181161,190181840,
52266,chr2,190181841,190182520,
52267,chr2,190182521,190183201,
52268,chr10,3775999,3776401,
52269,chr19,11557799,11558479,
52270,chr19,11558480,11559159,
52271,chr19,11559160,11559839,
52272,chr19,11559840,11560519,
52273,chr19,11560520,11561201,
52274,chr11,106017399,106017801,
52275,chr11,108120999,108121549,
52276,chr11,108121550,108122099,
52277,chr11,108122100,108122649,
52278,chr11,108122650,108123201,
52279,chrX,13662199,13662801,
52280,chr17,39771799,39772201,
52281,chr3,53249199,53249601,
52282,chr3,4751199,4751801,
52283,chr11,118689199,118689666,
52284,chr11,118689667,118690133,
52285,chr11,118690134,118690601,
52286,chr11,43679600,43680240,
52287,chr11,43680241,43680880,
52288,chr11,43680881,43681520,
52289,chr11,43681521,43682160,
52290,chr11,43682161,43682801,
52291,chr10,72470799,72471201,
52292,chr4,39522599,39522801,
52293,chr10,71708399,71708601,
52294,chr11,63811999,63812679,
52295,chr11,63812680,63813359,
52296,chr11,63813360,63814039,
52297,chr11,63814040,63814719,
52298,chr11,63814720,63815401,
52299,chr1,63327399,63327601,
52300,chr7,51313399,51313601,
52301,chr7,107742199,107742799,
52302,chr7,107742800,107743399,
52303,chr7,107743400,107743999,
52304,chr7,107744000,107744599,
52305,chr7,107744600,107745199,
52306,chr7,107745200,107745799,
52307,chr7,107745800,107746401,
