id,region,start,end,strand
56640,chr8,5455875,5456042,
56641,chr1,218968882,218969449,
56642,chr2,231837465,231837694,
56643,chr4,4930623,4931042,
56644,chr4,107216444,107216755,
56645,chr16,27994056,27994302,
56646,chr5,137692497,137692778,
56647,chr5,153601347,153601787,
56648,chr8,130593160,130593457,
56649,chr2,133733887,133734272,
56650,chr14,23456929,23457227,
56651,chr2,49599940,49600127,
56652,chr16,7313283,7313474,
56653,chr6,126664288,126664620,
56654,chr9,89576308,89576577,
56655,chr22,50749293,50749664,
56656,chr1,234018800,234019376,
56657,chr17,54071332,54071560,
56658,chr2,161028634,161028953,
56659,chr16,83118386,83118733,
56660,chr5,115336206,115336610,
56661,chr8,42056865,42057075,
56662,chr7,114656482,114656831,
56663,chr15,95687668,95688094,
56664,chr1,165594257,165594438,
56665,chr17,72545811,72546172,
56666,chr9,76351115,76351377,
56667,chrX,63239621,63239794,
56668,chr8,67474545,67474831,
56669,chr2,26668926,26669158,
56670,chr5,176821013,176821314,
56671,chr10,91088851,91089124,
56672,chr12,59646680,59646998,
56673,chrX,1827288,1827583,
56674,chr13,48315961,48316386,
56675,chr2,207403904,207404319,
56676,chr22,27578911,27579256,
56677,chr16,79986306,79986757,
56678,chr9,34630851,34631083,
56679,chr7,109093519,109093725,
56680,chr3,64375725,64375959,
56681,chr1,191709288,191709462,
56682,chr1,208513839,208514185,
56683,chr11,2746966,2747387,
56684,chr17,75768516,75768724,
56685,chr7,46411306,46411654,
56686,chr5,88188900,88189194,
56687,chr5,85656181,85656315,
56688,chr10,12135623,12136031,
56689,chr6,147120686,147121070,
56690,chr11,118106804,118107258,
56691,chr2,67337202,67337500,
56692,chr3,173539652,173539869,
56693,chr1,1806935,1807264,
56694,chr18,44540078,44540244,
56695,chr16,56401543,56401923,
56696,chr15,73822294,73822632,
56697,chr5,168941917,168942200,
56698,chr3,23676098,23676459,
56699,chr13,66114067,66114600,
56700,chr20,44849808,44850014,
56701,chr20,20238754,20239036,
56702,chr18,10951958,10952202,
56703,chr5,115553103,115553472,
56704,chr20,18285176,18285464,
56705,chr12,54154827,54155170,
56706,chr3,76264479,76264769,
56707,chr7,102310531,102310945,
56708,chr11,107450509,107450670,
56709,chr4,181105573,181105815,
56710,chr5,174152181,174152329,
56711,chr7,150290309,150290648,
56712,chr2,168511022,168511192,
56713,chr11,76012750,76013103,
56714,chr7,119647347,119647592,
56715,chr5,127184850,127185101,
56716,chr10,75238962,75239543,
56717,chr14,94314024,94314369,
56718,chr9,83416110,83416345,
56719,chr13,90591956,90592213,
56720,chr3,27141787,27141934,
56721,chr5,174348439,174349024,
56722,chr1,28807155,28807437,
56723,chr8,52356649,52357122,
56724,chr2,168251812,168252159,
56725,chr11,47328497,47328801,
56726,chr6,145589093,145589323,
56727,chr21,40148094,40148414,
56728,chr7,159056863,159057054,
56729,chr2,195861849,195862213,
56730,chr2,78861537,78861991,
56731,chr3,136465376,136465649,
56732,chr2,46126710,46126838,
56733,chr15,100457248,100457663,
56734,chr2,107621735,107622127,
56735,chr10,128896352,128896784,
56736,chr9,107665004,107665409,
56737,chr4,115310669,115311078,
56738,chrX,117560040,117560188,
56739,chr6,45231804,45232113,
56740,chr7,55231692,55232115,
56741,chr1,245645466,245645798,
56742,chr8,133471008,133471269,
56743,chr11,19644370,19644716,
56744,chr8,58187199,58187641,
56745,chr12,60912079,60912385,
56746,chr12,236175,236431,
56747,chr2,109841376,109841795,
56748,chr6,147560833,147561011,
56749,chr4,11085187,11085604,
56750,chr7,17435007,17435226,
56751,chr10,62475521,62475855,
56752,chr10,117448645,117448941,
56753,chr2,152905184,152905371,
56754,chr3,195950209,195950605,
56755,chr6,161479507,161479740,
56756,chr12,89892481,89892840,
56757,chr3,74537106,74537607,
56758,chr12,126720295,126720710,
56759,chr11,39149685,39149953,
56760,chr10,55203380,55203735,
56761,chr17,56652661,56652923,
56762,chrX,122934342,122934522,
56763,chr15,49168016,49168374,
56764,chr7,20446182,20446498,
56765,chr13,64314292,64314685,
56766,chr5,25688061,25688498,
56767,chr3,23754262,23754522,
56768,chr10,89540529,89540975,
56769,chr2,19633679,19634004,
56770,chr10,20492432,20492735,
56771,chr17,67160893,67161104,
56772,chr13,92898976,92899386,
56773,chr18,39770492,39770841,
56774,chr16,67336166,67336448,
56775,chr3,141184350,141184842,
56776,chr1,115609098,115609478,
56777,chrX,42783423,42783938,
56778,chr12,93710066,93710299,
56779,chr8,101911639,101912002,
56780,chr3,99681517,99682031,
56781,chr20,56041270,56041433,
56782,chr4,58192249,58192582,
56783,chr9,66024333,66024560,
56784,chr18,33212393,33212814,
56785,chr18,60542905,60543231,
56786,chr13,60435841,60436085,
56787,chr18,49899902,49900234,
56788,chr10,66671528,66672010,
56789,chr13,113388747,113389043,
56790,chr1,107153716,107154165,
56791,chr11,37978619,37978921,
56792,chr19,49749736,49750199,
56793,chr19,5202525,5202940,
56794,chr2,3571225,3571747,
56795,chr12,80190084,80190353,
56796,chr19,19722894,19723097,
56797,chr6,126312349,126312532,
56798,chr6,118968463,118968819,
56799,chr9,101977246,101977482,
56800,chr22,43387131,43387521,
56801,chr11,17933753,17934146,
56802,chr6,16126809,16127264,
56803,chr11,32100479,32100969,
56804,chr5,121350545,121350868,
56805,chr9,117123100,117123343,
56806,chr5,107092626,107093100,
56807,chrX,84656059,84656494,
56808,chr6,72149797,72150109,
56809,chr8,96086139,96086311,
56810,chr3,20646512,20646722,
56811,chr2,195848118,195848550,
56812,chr2,23207783,23208175,
56813,chr9,108545456,108545798,
56814,chr13,93714112,93714585,
56815,chr20,16647931,16648336,
56816,chr2,206355422,206355851,
56817,chr18,67794526,67794820,
56818,chr1,172010512,172010686,
56819,chrX,42442770,42443064,
56820,chr12,58167485,58168028,
56821,chr13,88522962,88523200,
56822,chr4,48877727,48878286,
56823,chr7,94170863,94171228,
56824,chr1,113479837,113480092,
56825,chr3,44680946,44681387,
56826,chr14,62597285,62597398,
56827,chr11,12497463,12497694,
56828,chr21,39540272,39540726,
56829,chr5,128276255,128276521,
56830,chr2,71409663,71410044,
56831,chr9,62869941,62870197,
56832,chr13,39269419,39269758,
56833,chr11,71211700,71211993,
56834,chr3,74631801,74632125,
56835,chr1,243693861,243694258,
56836,chr7,127702765,127703348,
56837,chr13,31674809,31675125,
56838,chrX,108666948,108667272,
56839,chr9,19527614,19528047,
56840,chr2,49901328,49901459,
56841,chr22,40023520,40023690,
56842,chr4,30408367,30408503,
56843,chr5,126837313,126837578,
56844,chr3,49567377,49567798,
56845,chr4,48293525,48293792,
56846,chr10,71898646,71898965,
56847,chr20,11816734,11817058,
56848,chr1,30795051,30795456,
56849,chr5,100519099,100519348,
56850,chr2,116372819,116373187,
56851,chr14,42715405,42715668,
56852,chr15,92366352,92366771,
56853,chr1,170837998,170838278,
56854,chr4,81142673,81143135,
56855,chr10,133616740,133617169,
56856,chr15,80684749,80685121,
56857,chr2,144924853,144925355,
56858,chr10,129233390,129233705,
56859,chr12,3016177,3016624,
56860,chr16,28042873,28043316,
56861,chr5,69874912,69875401,
56862,chr5,18310374,18310699,
56863,chr10,114195077,114195533,
56864,chr11,127875031,127875550,
56865,chr18,55072942,55073508,
56866,chr17,33924040,33924398,
56867,chr8,36949005,36949368,
56868,chr11,11229616,11230153,
56869,chr5,99077348,99077611,
56870,chr8,80994309,80994761,
56871,chr1,66197827,66198334,
56872,chr8,41096960,41097236,
56873,chr1,56054996,56055218,
56874,chr2,25178092,25178541,
56875,chr13,39916396,39916668,
56876,chr4,74822669,74823001,
56877,chr5,149181690,149182239,
56878,chr5,127254891,127255311,
56879,chr1,186239293,186239580,
56880,chr6,124793826,124794063,
56881,chr4,36532663,36532838,
56882,chr3,113645256,113645615,
56883,chr18,293623,293882,
56884,chr11,116323219,116323542,
56885,chr15,60052828,60053166,
56886,chr1,176380069,176380337,
56887,chr12,20798674,20798868,
56888,chr13,18978435,18978967,
56889,chr1,172332337,172332519,
56890,chr6,142543601,142543951,
56891,chr4,148801054,148801365,
56892,chr2,40466964,40467347,
56893,chr3,146460160,146460332,
56894,chr15,83821431,83821612,
56895,chr20,61124894,61125145,
56896,chr7,77689245,77689572,
56897,chr4,166816903,166817243,
56898,chr10,103356547,103356902,
56899,chr8,112962798,112963372,
56900,chr2,188238442,188238771,
56901,chr1,63487704,63488111,
56902,chr21,13943071,13943256,
56903,chr2,231830088,231830417,
56904,chrX,85499470,85499763,
56905,chr4,76821643,76822087,
56906,chr4,131288529,131288659,
56907,chr4,54241269,54241547,
56908,chr16,13185814,13186156,
56909,chr4,54282868,54283217,
56910,chr6,82352645,82352852,
56911,chr6,124912507,124912689,
56912,chr1,178908360,178908818,
56913,chr3,41845297,41845608,
56914,chr5,123047676,123048105,
56915,chr2,142918695,142918990,
56916,chr10,130542716,130543062,
56917,chr5,37926747,37927210,
56918,chr21,20779768,20779900,
56919,chr11,75856984,75857260,
56920,chr18,9944790,9945183,
56921,chr15,43532818,43533235,
56922,chr11,86412472,86412702,
56923,chr17,41249741,41250327,
56924,chr8,24933936,24934344,
56925,chr8,67713502,67713777,
56926,chr3,127365263,127365822,
56927,chr2,106153855,106154054,
56928,chr10,121373558,121373662,
56929,chr1,110795275,110795540,
56930,chr7,113140941,113141394,
56931,chr2,98979923,98980049,
56932,chr10,28903785,28904051,
56933,chr17,68277804,68278139,
56934,chr8,26700167,26700577,
56935,chr7,141804882,141805425,
56936,chr2,18123014,18123486,
56937,chr2,219624576,219625005,
56938,chr13,45095056,45095386,
56939,chr4,90368382,90368780,
56940,chr12,105195141,105195399,
56941,chr3,98771703,98772296,
56942,chr4,101400086,101400552,
56943,chr11,113417434,113417886,
56944,chrX,122680725,122681194,
56945,chr3,84619115,84619435,
56946,chr11,10719730,10719960,
56947,chr18,77497818,77498259,
56948,chr2,99421537,99421835,
56949,chr12,5570499,5570924,
56950,chr13,91296825,91297070,
56951,chr17,60668848,60669174,
56952,chr4,166280688,166281050,
56953,chr5,75798085,75798258,
56954,chr4,189653328,189653663,
56955,chr4,109395707,109396187,
56956,chr14,86084182,86084398,
56957,chr21,24438793,24439113,
56958,chr18,65787569,65787926,
56959,chr3,173827240,173827601,
56960,chr22,39738802,39739126,
56961,chr8,69615668,69615991,
56962,chr4,20249346,20249760,
56963,chr4,21817558,21817861,
56964,chr2,199608065,199608300,
56965,chr4,110715589,110715925,
56966,chr17,33230027,33230316,
56967,chr11,32069729,32069947,
56968,chr6,416035,416216,
56969,chr16,11029984,11030343,
56970,chr8,9538617,9538891,
56971,chr19,19140502,19140829,
56972,chr6,5046500,5046779,
56973,chr9,102356010,102356407,
56974,chr9,135914910,135915244,
56975,chr10,55091801,55091988,
56976,chr8,142600682,142600985,
56977,chr4,11250508,11250838,
56978,chr8,11625700,11626221,
56979,chr3,141204848,141205133,
56980,chr4,5734836,5735192,
56981,chr12,99120715,99120841,
56982,chr6,85839376,85839744,
56983,chr6,92043815,92044158,
56984,chr10,62370920,62371126,
56985,chr7,46150207,46150602,
56986,chr13,66430356,66430643,
56987,chr10,78919986,78920407,
56988,chr17,56851081,56851358,
56989,chr11,39570478,39570934,
56990,chr15,46644585,46644784,
56991,chr11,49302423,49302711,
56992,chr11,19323579,19323860,
56993,chr2,214533555,214533823,
56994,chr7,86921578,86922036,
56995,chr3,26880029,26880278,
56996,chr17,21307229,21307498,
56997,chr1,2664458,2664967,
56998,chr4,73631859,73632218,
56999,chr4,132709121,132709313,
57000,chr2,175877962,175878239,
57001,chr14,53325198,53325591,
57002,chr7,3203628,3203826,
57003,chr14,51236332,51236716,
57004,chr12,90742408,90742657,
57005,chr8,92690303,92690533,
57006,chr11,130548435,130548830,
57007,chr6,86629326,86629570,
57008,chr20,60509392,60509869,
57009,chr2,118705004,118705402,
57010,chr4,84796283,84796757,
57011,chr6,92710140,92710363,
57012,chr15,97239191,97239482,
57013,chr6,127180495,127180783,
57014,chr18,63840124,63840322,
57015,chr1,86089633,86090033,
57016,chr6,9921283,9921719,
57017,chr1,188419385,188419764,
57018,chr17,82711899,82712073,
57019,chr20,19966754,19967171,
57020,chr1,25300734,25301210,
57021,chr19,3870674,3870974,
57022,chrX,17574247,17574415,
57023,chr2,135525847,135526139,
57024,chr14,102043592,102044028,
57025,chr4,114549586,114550046,
57026,chr3,38816313,38816633,
57027,chr13,45519624,45519842,
57028,chr19,43224192,43224469,
57029,chr3,41527059,41527640,
57030,chr10,62898783,62899169,
57031,chr17,77859163,77859548,
57032,chr18,44645801,44646111,
57033,chr6,48781362,48781772,
57034,chr8,7371219,7371448,
57035,chr4,140425210,140425626,
57036,chr15,95032190,95032507,
57037,chr2,28742671,28742968,
57038,chr5,84191297,84191672,
57039,chr13,75073381,75073587,
57040,chr6,10674110,10674254,
57041,chr15,45544696,45544889,
57042,chr12,91123259,91123587,
57043,chr1,24085565,24085983,
57044,chr18,68925224,68925687,
57045,chr21,38123161,38123454,
57046,chr10,21550028,21550488,
57047,chr1,164060359,164060683,
57048,chr8,142299949,142300202,
57049,chr5,159385604,159385779,
57050,chr15,37520991,37521243,
57051,chrX,124648363,124648565,
57052,chr19,38798434,38798627,
57053,chr7,52842125,52842564,
57054,chr3,109763645,109764052,
57055,chrX,95291576,95292019,
57056,chr5,101440266,101440482,
57057,chr20,54739787,54740131,
57058,chr14,45068507,45068708,
57059,chrX,81313313,81313495,
57060,chr3,127363193,127363370,
57061,chr1,39814717,39815055,
57062,chr14,78752822,78753239,
57063,chr6,121247416,121247736,
57064,chr16,5485663,5485972,
57065,chr6,107763903,107764338,
57066,chr19,18861239,18861688,
57067,chr2,185835846,185836082,
57068,chr12,25301881,25302157,
57069,chr3,57856777,57857057,
57070,chr10,56684147,56684468,
57071,chr4,24816794,24817220,
57072,chr13,100898471,100898806,
57073,chr4,66360457,66360829,
57074,chr12,68056282,68056591,
57075,chr17,69102005,69102370,
57076,chr12,68185621,68185947,
57077,chr2,119574138,119574563,
57078,chr17,78812906,78813249,
57079,chr8,16565572,16566014,
57080,chr7,100292605,100292925,
57081,chr22,33387506,33387807,
57082,chr11,130732504,130732861,
57083,chr2,18034623,18034908,
57084,chr11,386722,387030,
57085,chr2,201633875,201634208,
57086,chr1,196001248,196001562,
57087,chr2,171818082,171818351,
57088,chr13,64332048,64332469,
57089,chr7,87293160,87293414,
57090,chr18,32624189,32624641,
57091,chr12,49757190,49757373,
57092,chr7,106602632,106602829,
57093,chr18,51463648,51463975,
57094,chr10,109204009,109204381,
57095,chr5,80010844,80011014,
57096,chr7,131493527,131494034,
57097,chr1,202750036,202750389,
57098,chr9,33543450,33543799,
57099,chr5,86038506,86038945,
57100,chr17,60230362,60230674,
57101,chr21,45938021,45938333,
57102,chr2,147051293,147051608,
57103,chr2,25909669,25910164,
57104,chr20,11193222,11193576,
57105,chr17,28272225,28272535,
57106,chr16,83713662,83713995,
57107,chr4,3091629,3091814,
57108,chr2,33665025,33665357,
57109,chr2,63722877,63723201,
57110,chr1,207179159,207179382,
57111,chr21,33353370,33353496,
57112,chr11,37574416,37574703,
57113,chr3,20096476,20096657,
57114,chr15,43077315,43077572,
57115,chr4,120631482,120631756,
57116,chr21,22795616,22795973,
57117,chr4,70588789,70589016,
57118,chr1,82446316,82446643,
57119,chr9,68648790,68649337,
57120,chr9,130789794,130790079,
57121,chr2,126019933,126020185,
57122,chr15,29740727,29741025,
57123,chr7,85655161,85655715,
57124,chr5,4015694,4016174,
57125,chr4,157010543,157011054,
57126,chr2,15471704,15471950,
57127,chr14,30177750,30178264,
57128,chr8,122593185,122593686,
57129,chr11,107482291,107482603,
57130,chr2,146858438,146858690,
57131,chr5,169450447,169450812,
57132,chr4,127165875,127166413,
57133,chr5,129619821,129620065,
57134,chr3,73805599,73805856,
57135,chr5,37893368,37893816,
57136,chr9,81428016,81428151,
57137,chr8,97923265,97923549,
57138,chr5,110342764,110342977,
57139,chr14,40850139,40850624,
57140,chr11,119507176,119507381,
57141,chr2,157725801,157726281,
57142,chrX,93324710,93324838,
57143,chr10,18230801,18231193,
57144,chrX,9141464,9141896,
57145,chr14,92906750,92907180,
57146,chr11,110621881,110622158,
57147,chr6,2363183,2363477,
57148,chr9,128735261,128735745,
57149,chr1,18746967,18747434,
57150,chr8,16268586,16268991,
57151,chrX,71212603,71212905,
57152,chr8,64634789,64635116,
57153,chr5,170626806,170627100,
57154,chr5,33599279,33599466,
57155,chr4,126010186,126010406,
57156,chr14,53575486,53575782,
57157,chr4,104815681,104815987,
57158,chr7,94433982,94434451,
57159,chr7,97864418,97864583,
57160,chr3,13763049,13763220,
57161,chr19,20632997,20633215,
57162,chr9,41518308,41518800,
57163,chr16,24841790,24842092,
57164,chr8,140254359,140254679,
57165,chr5,153793808,153794010,
57166,chr12,57493503,57493735,
57167,chr7,141464598,141464985,
57168,chr6,34715647,34716120,
57169,chr4,14787918,14788285,
57170,chr12,8628040,8628240,
57171,chr14,94334865,94335286,
57172,chr4,118712808,118713278,
57173,chr3,123186722,123187075,
57174,chr9,91310044,91310395,
57175,chr12,88967188,88967492,
57176,chr6,91705850,91706033,
57177,chr2,199110581,199110845,
57178,chr8,53785689,53785895,
57179,chr1,233695929,233696128,
57180,chr8,110539585,110540076,
57181,chr9,89917128,89917429,
57182,chr4,87243549,87243816,
57183,chr12,79250259,79250537,
57184,chr11,78584088,78584251,
57185,chr2,212381444,212381733,
57186,chr6,122853526,122853929,
57187,chr15,31045831,31046078,
57188,chr13,38697987,38698275,
57189,chr12,119838664,119839176,
57190,chr22,27387634,27387999,
57191,chr3,127521173,127521345,
57192,chr15,78494846,78495303,
57193,chr9,82797637,82797853,
57194,chr8,107254678,107255014,
57195,chr22,43661803,43662026,
57196,chr2,233750739,233750926,
57197,chr17,37440330,37440870,
57198,chr5,52861288,52861714,
57199,chr7,33763627,33763791,
57200,chr12,92600108,92600505,
57201,chr13,66805678,66805957,
57202,chr17,60454773,60454961,
57203,chr8,33837722,33837886,
57204,chr14,70333247,70333657,
57205,chr17,1481113,1481465,
57206,chr8,94020804,94021091,
57207,chr12,69984198,69984600,
57208,chr12,127728841,127729150,
57209,chr4,2186790,2187153,
57210,chr11,99630622,99631144,
57211,chr17,61606545,61606984,
57212,chr9,79492631,79492966,
57213,chr4,68575459,68576023,
57214,chr4,100690894,100691162,
57215,chr16,72673344,72673462,
57216,chr10,95644872,95645240,
57217,chr13,74678463,74678643,
57218,chr1,215018517,215018991,
57219,chr17,67121325,67121730,
57220,chr17,16314287,16314602,
57221,chr8,134274310,134274560,
57222,chr11,78773121,78773436,
57223,chr5,153400940,153401338,
57224,chr11,23284649,23284957,
57225,chr9,116094836,116095246,
57226,chr3,131738114,131738498,
57227,chr4,165780791,165781004,
57228,chrX,137649145,137649383,
57229,chr6,148827439,148827736,
57230,chr11,95355762,95356280,
57231,chr12,79975303,79975461,
57232,chr8,109474872,109475362,
57233,chr2,3952877,3953262,
57234,chr7,142774821,142775199,
57235,chr10,33853197,33853511,
57236,chr5,174752217,174752491,
57237,chr6,20287124,20287588,
57238,chr2,218707594,218707780,
57239,chr12,73952395,73952595,
57240,chr7,85602964,85603182,
57241,chr16,14907435,14907974,
57242,chrX,3403785,3404135,
57243,chr1,245546969,245547184,
57244,chr1,76623192,76623423,
57245,chr1,12532402,12532713,
57246,chr5,83059405,83059594,
57247,chr2,132236248,132236426,
57248,chr6,85273878,85274230,
57249,chr15,69834235,69834537,
57250,chr13,37257041,37257562,
57251,chr12,105453332,105453689,
57252,chrX,144592109,144592367,
57253,chr2,62167992,62168203,
57254,chr18,41145201,41145441,
57255,chr2,88506069,88506473,
57256,chr7,114423118,114423384,
57257,chr6,141958683,141958869,
57258,chr16,55796387,55796535,
57259,chr3,139355468,139355894,
57260,chr3,99959654,99960115,
57261,chr19,15598635,15598926,
57262,chr2,7547514,7547655,
57263,chr5,61618176,61618436,
57264,chr16,6645930,6646495,
57265,chr3,14119739,14119955,
57266,chr1,54686315,54686869,
57267,chr2,11665484,11666002,
57268,chr18,75592545,75592779,
57269,chr10,98894841,98895215,
57270,chr18,24995752,24996100,
57271,chr1,37954337,37954606,
57272,chr14,35261795,35262116,
57273,chr1,178639303,178639732,
57274,chr12,85448533,85448905,
57275,chr2,98972917,98973085,
57276,chr11,62186345,62186549,
57277,chr3,146894406,146894704,
57278,chr5,92514930,92515224,
57279,chr5,99330334,99330530,
57280,chr2,52497653,52497779,
57281,chr22,20717687,20718260,
57282,chr5,166236287,166236770,
57283,chr4,82211060,82211391,
57284,chr10,45657281,45657489,
57285,chr14,54051674,54051877,
57286,chr2,192450331,192450622,
57287,chr2,171289361,171289686,
57288,chr7,148031871,148032202,
57289,chr2,49431276,49431449,
57290,chr15,86653819,86654155,
57291,chr9,87097234,87097506,
57292,chr11,37794274,37794633,
57293,chr8,128801586,128801865,
57294,chr10,65886546,65886767,
57295,chr4,167775301,167775805,
57296,chr4,121666087,121666484,
57297,chr17,42642858,42643071,
57298,chr4,32958696,32959000,
57299,chr6,84843302,84843659,
57300,chrX,148017570,148017827,
57301,chr12,3459935,3460158,
57302,chr7,12923948,12924415,
57303,chr4,83942882,83943272,
57304,chr9,120980460,120980952,
57305,chr6,91074350,91074634,
57306,chr4,123291450,123291668,
57307,chr2,238987600,238987878,
57308,chrX,94662760,94662939,
57309,chr4,178462758,178463062,
57310,chr21,19683539,19683718,
57311,chr15,29987041,29987380,
57312,chr4,23348745,23349248,
57313,chr1,187153248,187153416,
57314,chr8,130847354,130847516,
57315,chr9,105239981,105240140,
57316,chrX,48747477,48747923,
57317,chr16,23016334,23016715,
57318,chr20,61930070,61930304,
57319,chr8,95649663,95649978,
57320,chr6,109523451,109523916,
57321,chr1,90347241,90347730,
57322,chr11,70751108,70751621,
57323,chrX,113919467,113919780,
57324,chr3,175350268,175350577,
57325,chr18,68555928,68556362,
57326,chr13,95862523,95862820,
57327,chrX,137418079,137418444,
57328,chr1,95548224,95548571,
57329,chr20,42807830,42808238,
57330,chr7,154504060,154504282,
57331,chr6,9316861,9317205,
57332,chr17,76039212,76039602,
57333,chr5,3731238,3731359,
57334,chr13,101266080,101266343,
57335,chr7,132793493,132793900,
57336,chr2,18074553,18074786,
57337,chr14,60792471,60792616,
57338,chr11,106413171,106413491,
57339,chr6,13052955,13053304,
57340,chr2,230823604,230823954,
57341,chr7,147103327,147103517,
57342,chr9,3249165,3249347,
57343,chr13,71320558,71320925,
57344,chr17,65598752,65599204,
57345,chr10,61081341,61081749,
57346,chr20,61576470,61576782,
57347,chr4,180314893,180315362,
57348,chr14,35683759,35683990,
57349,chr5,79200670,79200945,
57350,chr7,16748634,16749191,
57351,chr1,40572431,40572744,
57352,chr4,46196171,46196483,
57353,chr1,90458032,90458458,
57354,chr16,74814908,74815447,
57355,chr4,161642636,161643043,
57356,chr21,43549673,43550037,
57357,chr6,169527325,169527682,
57358,chr3,65052169,65052397,
57359,chr18,12458812,12459140,
57360,chr21,35895663,35895980,
57361,chr7,102856015,102856443,
57362,chr18,47960960,47961252,
57363,chr1,75323376,75323591,
57364,chrX,116049327,116049493,
57365,chr12,46036254,46036446,
57366,chr6,160984619,160984719,
57367,chr10,71525694,71526066,
57368,chr5,118284277,118284473,
57369,chrX,14616343,14616656,
57370,chrX,147978993,147979437,
57371,chr14,26896476,26896759,
57372,chr3,197874672,197875049,
57373,chr8,10887171,10887636,
57374,chr8,106423080,106423377,
57375,chr12,39497757,39498124,
57376,chr10,50099504,50100024,
57377,chr13,90403177,90403662,
57378,chr7,100756411,100756746,
57379,chr2,33077402,33077658,
57380,chr10,120493990,120494236,
57381,chr7,138004970,138005329,
57382,chr1,53688833,53688979,
57383,chr12,89589741,89590003,
57384,chr18,21786653,21786846,
57385,chr12,106426389,106426562,
57386,chr7,46838493,46838928,
57387,chr16,13194767,13195109,
57388,chr2,224252580,224252988,
57389,chr1,199907318,199907717,
57390,chr22,25552244,25552808,
57391,chr12,93409619,93410154,
57392,chr5,82466192,82466394,
57393,chr3,98642702,98643241,
57394,chr13,37025199,37025522,
57395,chr15,95687091,95687430,
57396,chr6,113847489,113847796,
57397,chr5,20304619,20304957,
57398,chr11,107468598,107468984,
57399,chr11,126156820,126157106,
57400,chr21,35083264,35083631,
57401,chr12,85985260,85985468,
57402,chr15,40732073,40732352,
57403,chr16,65446445,65446891,
57404,chr11,26418446,26418684,
57405,chr4,188161187,188161654,
57406,chr9,110276812,110277316,
57407,chr3,62128016,62128403,
57408,chr2,226993192,226993484,
57409,chr12,91295367,91295653,
57410,chr5,153866125,153866601,
57411,chr21,15264100,15264519,
57412,chr4,138178597,138178904,
57413,chr12,102099051,102099238,
57414,chr12,63733655,63733973,
57415,chr3,180594901,180595351,
57416,chr9,102514939,102515113,
57417,chr8,116527551,116527822,
57418,chr12,81212974,81213421,
57419,chr8,99495360,99495704,
57420,chr12,21627981,21628236,
57421,chr2,231826493,231826847,
57422,chr14,41575475,41575741,
57423,chr18,25033501,25033706,
57424,chr16,7209694,7209947,
57425,chr2,238898804,238899331,
57426,chr3,189727128,189727599,
57427,chr20,6870585,6870973,
57428,chr10,17316556,17316814,
57429,chr10,105150416,105150967,
57430,chr18,79939145,79939458,
57431,chr2,167424365,167424547,
57432,chr6,130865839,130866184,
57433,chr2,130188620,130189092,
57434,chr11,81963096,81963331,
57435,chr1,174900440,174900693,
57436,chr15,43854836,43855179,
57437,chr11,131365624,131365992,
57438,chr18,22311333,22311661,
57439,chr15,24107535,24107752,
57440,chr8,143751746,143751994,
57441,chr12,16029181,16029512,
57442,chr8,18789089,18789315,
57443,chr2,34487003,34487336,
57444,chr4,7601836,7602070,
57445,chr2,124494150,124494430,
57446,chr11,74908565,74908749,
57447,chr7,157266379,157266655,
57448,chr6,31383174,31383440,
57449,chr7,122485896,122486209,
57450,chr15,64498910,64499225,
57451,chr2,196314369,196314555,
57452,chr12,113470736,113471310,
57453,chr3,99555974,99556194,
57454,chr10,26550477,26550658,
57455,chr13,58889801,58890118,
57456,chr3,132087397,132087732,
57457,chr4,66169461,66169627,
57458,chr20,31754297,31754613,
57459,chr1,16058848,16059200,
57460,chrX,115216567,115216907,
57461,chr10,68253499,68253902,
57462,chr14,39417089,39417318,
57463,chr11,65055535,65055754,
57464,chr12,12968371,12968482,
57465,chr3,27293949,27294332,
57466,chr4,98321516,98321661,
57467,chr6,39692900,39693314,
57468,chr12,18253570,18253708,
57469,chr3,35455334,35455654,
57470,chr11,118476689,118477057,
57471,chr14,68335432,68335595,
57472,chr12,30440862,30441168,
57473,chr2,8974016,8974348,
57474,chr8,123106974,123107324,
57475,chr3,63142623,63143085,
57476,chr7,96264804,96265076,
57477,chr3,170458296,170458626,
57478,chr6,66646086,66646339,
57479,chr1,51372613,51373027,
57480,chrX,27945860,27946291,
57481,chr11,124519945,124520298,
57482,chr6,84766057,84766378,
57483,chr4,124529958,124530338,
57484,chr15,81372468,81372666,
57485,chr2,184793361,184793593,
57486,chr16,23096456,23096913,
57487,chr3,41847728,41848113,
57488,chr1,99396512,99396811,
57489,chr3,77324071,77324480,
57490,chr3,107771112,107771415,
57491,chr4,123866688,123867127,
57492,chr1,2463426,2463625,
57493,chr3,82890366,82890736,
57494,chr8,142050512,142050832,
57495,chr4,114021544,114021780,
57496,chr16,82999692,83000117,
57497,chr1,220343641,220344046,
57498,chr2,19337316,19337552,
57499,chr11,3498360,3498739,
57500,chr4,111213590,111213882,
57501,chr2,187316077,187316374,
57502,chr4,100042193,100042611,
57503,chr2,154961280,154961424,
57504,chr2,12445717,12446061,
57505,chr5,177972616,177973037,
57506,chr5,107938567,107938894,
57507,chr2,44628398,44628584,
57508,chr2,86484434,86484737,
57509,chr6,4743058,4743373,
57510,chr4,9076909,9077372,
57511,chr8,28056807,28057127,
57512,chr1,112990193,112990659,
57513,chr16,76572390,76572568,
